series_id,model_class,model,scaling,train_length,test_length,mae,rmse,smape,mase
M39454,baseline,AutoETS,none,195,18,400.41399719065936,496.0380207846688,20.19321138028346,0.31518381546696905
M39566,baseline,AutoETS,none,52,18,109.84930539888286,147.8704440637412,3.654109108708642,0.8871155874008829
M39921,baseline,AutoETS,none,52,18,455.97655110422943,578.3729916073593,10.415370666068638,0.8787283820819405
M40536,baseline,AutoETS,none,144,18,422.7187585298819,509.0082432546621,11.832369258344272,0.7274571877078693
M41199,baseline,AutoETS,none,44,18,17.11003686982741,19.77880206607578,1.6770093330962978,0.2841313854875335
M41614,baseline,AutoETS,none,322,18,452.4574913400992,830.4218806159481,17.561207093010818,3.367229792452825
M41661,baseline,AutoETS,none,154,18,121.54878831332982,134.57442283139045,1.686440931011629,0.6591767958521736
M41906,baseline,AutoETS,none,60,18,66.56271373168477,66.56271373170354,5.516321326619864,0.0727589956102867
M41944,baseline,AutoETS,none,145,18,66.79519664188085,80.73926763184696,3.2084089220324534,0.4404136684881971
M42470,baseline,AutoETS,none,300,18,167.85688948100486,195.62131354887188,1.8795800209113773,0.48145388079403845
M42591,baseline,AutoETS,none,157,18,408.58189644941365,534.7063587286658,6.279869718081487,1.322262420005348
M426,baseline,AutoETS,none,120,18,935.6732167357869,1052.3956450287621,17.38314011456023,2.628979327942791
M43337,baseline,AutoETS,none,116,18,162.4901220783693,202.96338607711948,1.6084919744395818,0.5655613352125303
M43921,baseline,AutoETS,none,299,18,100.95143127853699,122.77646861104695,20.332094543554984,0.3105199161560486
M44349,baseline,AutoETS,none,115,18,772.150490567176,843.4963620569832,11.31960566642039,1.4698115048682152
M44797,baseline,AutoETS,none,216,18,34.04584612160252,35.88775380604047,3.549808769214087,0.520297549302482
M45100,baseline,AutoETS,none,49,18,1860.872741667953,2265.491988688637,38.91246689399818,0.8927363558082886
M4559,baseline,AutoETS,none,162,18,2290.932379540635,3562.336950701509,29.80866413326217,1.2620451262892007
M45754,baseline,AutoETS,none,48,18,1555.6809938459219,1823.963016186292,34.346874756950704,0.7745593773384024
M45963,baseline,AutoETS,none,57,18,774.777693664751,853.3908057573004,11.902901547895087,1.066392209850399
M45995,baseline,AutoETS,none,57,18,658.7485853305615,748.5970580584086,6.590395699794008,0.653004421283789
M46175,baseline,AutoETS,none,219,18,157.95462032203292,170.11265084690353,5.337144707723693,0.6799197015986551
M4680,baseline,AutoETS,none,312,18,280.9702331436438,330.9590600643397,8.777813119489442,1.3520101041477766
M46926,baseline,AutoETS,none,49,18,2145.6205900286286,2255.7096510425763,29.22560122868692,1.0340407535191927
M47785,baseline,AutoETS,none,168,18,199.58372198894662,229.8586574601497,17.339450559697482,0.3445782908936294
M47824,baseline,AutoETS,none,47,18,281.98282666552575,362.55157408474713,15.165375255402402,0.5186690602412051
M5165,baseline,AutoETS,none,334,18,185.95959283944583,200.7994464633603,14.272245340758548,1.6777503131416598
M5230,baseline,AutoETS,none,271,18,19.599324171663234,23.026689461745832,0.7945363456971234,0.3712183074828231
M5698,baseline,AutoETS,none,334,18,806.6666025204736,903.069631146775,11.0996269312974,1.8205498286513768
M6079,baseline,AutoETS,none,252,18,1349.9858445281943,1878.4732261638674,17.20623422608404,0.7238006066736159
M6141,baseline,AutoETS,none,252,18,224.11820959459777,273.44342247573337,4.7451896823891975,0.6684698995214617
M6339,baseline,AutoETS,none,61,18,686.7258925204546,805.8035545869952,16.5044553072781,0.6477922559149538
M6620,baseline,AutoETS,none,200,18,1810.050731121128,2159.0559147272133,19.659766458738563,1.3032919856406437
M6699,baseline,AutoETS,none,156,18,51.36686818818766,63.56705843562654,0.7090670765026551,0.09979531866026746
M6718,baseline,AutoETS,none,172,18,160.8786002104259,165.47627149450673,9.952179693804531,0.7966998679522159
M7297,baseline,AutoETS,none,51,18,455.55555555555554,556.3825169793977,15.011481901416978,0.4614718614718615
M8181,baseline,AutoETS,none,51,18,1422.2199995555113,1831.5050260129224,30.533142146247705,2.311107499277706
M9145,baseline,AutoETS,none,51,18,173.22549217639016,207.49658868912226,6.557610442730385,0.1125965699146536
M10190,baseline,AutoETS,quantile,504,18,17.339216250067913,19.627812263765758,1.8081979252035598,0.7705622251859283
M10464,baseline,AutoETS,quantile,58,18,33.40273739007315,36.60551055281466,3.1416550221154425,1.111813256109526
M10660,baseline,AutoETS,quantile,288,18,49.95356546357079,60.75833057696137,1.8712132903703618,0.7225987456994516
M10709,baseline,AutoETS,quantile,288,18,51.582039014519445,58.99851050468482,1.3186692034811147,0.7186594027262679
M11216,baseline,AutoETS,quantile,288,18,24.41240091654236,30.54841592179686,1.1109091943066782,0.4711764092983001
M12602,baseline,AutoETS,quantile,84,18,33.7695953267959,38.14209451429182,1.4424145370370152,0.4200778962559269
M13032,baseline,AutoETS,quantile,288,18,61.333333333333385,71.02131135558308,3.014623118997515,1.2023154231329247
M13731,baseline,AutoETS,quantile,52,18,334.41117321077104,363.2297373547934,13.964783983875806,0.6405730738641339
M14111,baseline,AutoETS,quantile,274,18,613.4850407578367,741.4222004333111,15.396974616636456,0.6495939344962292
M14329,baseline,AutoETS,quantile,144,18,640.8180435055255,762.8060371946812,22.627176430902654,1.3948262360679664
